Lamp Post Number,District,Location,Latitude,Longitude
H2435,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44381778,114.046375
H3153,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44416586,114.04536948
H3154,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44389147,114.04534555
H3211,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44417399,114.04587313
H3212,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44385669,114.04588515
H3497,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44424581,114.03115259
H3589,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44452675,114.03220955
H3590,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44449035,114.03236126
H3591,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44444397,114.03225558
H3592,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.4443825,114.0322683
H3593,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44426458,114.03212803
H4566,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44406432,114.04406983
H4567,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44399251,114.04455808
H4788,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44470712,114.03254273
H4873,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44432795,114.04411999
H4874,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44424555,114.0446236
U8916,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44440675,114.04294464
U8917,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44439053,114.04360554
U8922,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44418015,114.04513578
U8923,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44416371,114.0455967
U8924,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44419985,114.04614111
U8949,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44427974,114.0433194
U8950,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44423042,114.04383227
U8951,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.4441565,114.04433412
U8952,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44405823,114.04487352
U8953,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44401284,114.04535336
U8954,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44401357,114.04587518
U8981,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44419335,114.04293189
U8982,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44415316,114.04357015
U8985,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44391586,114.04509353
U8986,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.44388258,114.04558252
U8987,Yuen Long,CASTLE PEAK ROAD - YUEN LONG,22.4438769,114.04615847
AD9780,Yuen Long,CCC FONG YUN WAH SECONDARY SCHOOL,22.46506019,114.00627888
AD9781,Yuen Long,CCC FONG YUN WAH SECONDARY SCHOOL,22.46489271,114.00651835
AD5149,Yuen Long,CHAN KWONG KINDERGARTEN,22.44714223,114.0247604
AD5150,Yuen Long,CHAN KWONG KINDERGARTEN,22.44714253,114.02445774
AD5376,Yuen Long,CHAN KWONG KINDERGARTEN,22.4471716,114.02430641
VD3262,Yuen Long,CHARMING GARDEN,22.43861283,114.06560571
FC3035,Yuen Long,CHAU TAU SOUTH ROAD,22.50607607,114.08174501
FC3036,Yuen Long,CHAU TAU SOUTH ROAD,22.50594378,114.08206311
FC3037,Yuen Long,CHAU TAU SOUTH ROAD,22.50579473,114.08229879
FC3038,Yuen Long,CHAU TAU SOUTH ROAD,22.50566377,114.08255789
FC3039,Yuen Long,CHAU TAU SOUTH ROAD,22.50555025,114.08285469
FC3040,Yuen Long,CHAU TAU SOUTH ROAD,22.50536112,114.08310498
FC3041,Yuen Long,CHAU TAU SOUTH ROAD,22.50517868,114.0833748
FC3042,Yuen Long,CHAU TAU SOUTH ROAD,22.50505585,114.08366208
FC3043,Yuen Long,CHAU TAU SOUTH ROAD,22.50498587,114.0839914
FC3044,Yuen Long,CHAU TAU SOUTH ROAD,22.50491572,114.08432169
FC3045,Yuen Long,CHAU TAU SOUTH ROAD,22.50495535,114.08461031
FC3046,Yuen Long,CHAU TAU SOUTH ROAD,22.50510566,114.08485076
FC3047,Yuen Long,CHAU TAU SOUTH ROAD,22.50538272,114.0850189
FC3048,Yuen Long,CHAU TAU SOUTH ROAD,22.50563036,114.08522692
GD2828,Yuen Long,CHAU TAU SOUTH ROAD,22.5057465,114.08271201
GD2829,Yuen Long,CHAU TAU SOUTH ROAD,22.50589562,114.08278964
GD2830,Yuen Long,CHAU TAU SOUTH ROAD,22.50604587,114.08273334
GD2831,Yuen Long,CHAU TAU SOUTH ROAD,22.50612965,114.08257823
VA8172,Yuen Long,CHAU TAU SOUTH ROAD,22.50567825,114.0852328
VA8173,Yuen Long,CHAU TAU SOUTH ROAD,22.50530902,114.08485644
FA8540,Yuen Long,CHAU TAU SUBSTATION,22.5053562,114.08962512
FA8541,Yuen Long,CHAU TAU SUBSTATION,22.50556764,114.08983594
FA8542,Yuen Long,CHAU TAU SUBSTATION,22.50578451,114.08998773
FA8543,Yuen Long,CHAU TAU SUBSTATION,22.50603889,114.0900727
FA8544,Yuen Long,CHAU TAU SUBSTATION,22.50628728,114.09016394
FA8545,Yuen Long,CHAU TAU SUBSTATION,22.50654839,114.09025086
FA8546,Yuen Long,CHAU TAU SUBSTATION,22.50680324,114.09033308
V7049,Yuen Long,CHAU TAU SUBSTATION,22.50469272,114.08860555
V7050,Yuen Long,CHAU TAU SUBSTATION,22.50475288,114.08894164
BD1973,Yuen Long,CHAU TAU TSUEN,22.50395815,114.08338896
BD1974,Yuen Long,CHAU TAU TSUEN,22.50398907,114.08323809
BD1976,Yuen Long,CHAU TAU TSUEN,22.50424933,114.08270188
BD1977,Yuen Long,CHAU TAU TSUEN,22.50444136,114.08251113
BD1978,Yuen Long,CHAU TAU TSUEN,22.50448095,114.08222861
BD1979,Yuen Long,CHAU TAU TSUEN,22.50452037,114.08194332
BD1981,Yuen Long,CHAU TAU TSUEN,22.50401768,114.08499446
BD1982,Yuen Long,CHAU TAU TSUEN,22.50406824,114.08523264
BD1983,Yuen Long,CHAU TAU TSUEN,22.50418674,114.08485975
BD1984,Yuen Long,CHAU TAU TSUEN,22.50442534,114.08485023
BD1985,Yuen Long,CHAU TAU TSUEN,22.50470883,114.08439491
BD1986,Yuen Long,CHAU TAU TSUEN,22.50465439,114.08463861
BD1987,Yuen Long,CHAU TAU TSUEN,22.50471201,114.08483748
BD1988,Yuen Long,CHAU TAU TSUEN,22.50479657,114.08493466
BD1989,Yuen Long,CHAU TAU TSUEN,22.50481947,114.08527893
BD1990,Yuen Long,CHAU TAU TSUEN,22.50487429,114.08555192
BD1991,Yuen Long,CHAU TAU TSUEN,22.50500928,114.085683
BD1992,Yuen Long,CHAU TAU TSUEN,22.50521086,114.08584361
BD1993,Yuen Long,CHAU TAU TSUEN,22.50476169,114.08577395
BD1994,Yuen Long,CHAU TAU TSUEN,22.50451149,114.08584511
BD1995,Yuen Long,CHAU TAU TSUEN,22.50424967,114.08590899
BD1996,Yuen Long,CHAU TAU TSUEN,22.50418044,114.08566171
BD4260,Yuen Long,CHAU TAU TSUEN,22.50505225,114.08563349
BD4261,Yuen Long,CHAU TAU TSUEN,22.50508076,114.08534632
BD4359,Yuen Long,CHAU TAU TSUEN,22.50402354,114.08286211
EA2107,Yuen Long,CHAU TAU TSUEN,22.50476335,114.08907403
EA2109,Yuen Long,CHAU TAU TSUEN,22.50485703,114.08934059
EA2110,Yuen Long,CHAU TAU TSUEN,22.50506193,114.0894424
V3129,Yuen Long,CHAU TAU TSUEN,22.50735061,114.08349559
V3130,Yuen Long,CHAU TAU TSUEN,22.50709384,114.08368949
V3132,Yuen Long,CHAU TAU TSUEN,22.50672553,114.0841867
V3133,Yuen Long,CHAU TAU TSUEN,22.50706753,114.08437353
V3134,Yuen Long,CHAU TAU TSUEN,22.50687972,114.08348871
V3135,Yuen Long,CHAU TAU TSUEN,22.50684364,114.08300832
V3136,Yuen Long,CHAU TAU TSUEN,22.50662009,114.08366865
V3137,Yuen Long,CHAU TAU TSUEN,22.50618561,114.08363669
V7041,Yuen Long,CHAU TAU TSUEN,22.50603134,114.08478005
V7044,Yuen Long,CHAU TAU TSUEN,22.50545286,114.08632986
V7045,Yuen Long,CHAU TAU TSUEN,22.50531407,114.08678752
V7046,Yuen Long,CHAU TAU TSUEN,22.50510785,114.08726211
V7047,Yuen Long,CHAU TAU TSUEN,22.50501805,114.08789461
V7048,Yuen Long,CHAU TAU TSUEN,22.50489905,114.08817352
VA4299,Yuen Long,CHAU TAU TSUEN,22.50515559,114.0855866
VA4301,Yuen Long,CHAU TAU TSUEN,22.50550703,114.08459138
VA4303,Yuen Long,CHAU TAU TSUEN,22.50506705,114.08513086
VD1135,Yuen Long,CHAU TAU TSUEN,22.5064484,114.08334185
VD1136,Yuen Long,CHAU TAU TSUEN,22.50647604,114.08350891
VD1138,Yuen Long,CHAU TAU TSUEN,22.50691892,114.08310236
VD1139,Yuen Long,CHAU TAU TSUEN,22.50699718,114.08317677
VD1141,Yuen Long,CHAU TAU TSUEN,22.5071758,114.08309869
VD1142,Yuen Long,CHAU TAU TSUEN,22.50716157,114.08332872
VD1143,Yuen Long,CHAU TAU TSUEN,22.50709998,114.08352994
VD1144,Yuen Long,CHAU TAU TSUEN,22.50729002,114.08383059
VD1145,Yuen Long,CHAU TAU TSUEN,22.50738376,114.08392308
VD1146,Yuen Long,CHAU TAU TSUEN,22.50750061,114.08370287
VD1147,Yuen Long,CHAU TAU TSUEN,22.50743824,114.08357896
VD1148,Yuen Long,CHAU TAU TSUEN,22.50749152,114.08421252
VD1150,Yuen Long,CHAU TAU TSUEN,22.50714093,114.08460747
VD1151,Yuen Long,CHAU TAU TSUEN,22.50702596,114.08485868
VD1152,Yuen Long,CHAU TAU TSUEN,22.50682982,114.08476305
VD1153,Yuen Long,CHAU TAU TSUEN,22.50672792,114.08455237
VD1155,Yuen Long,CHAU TAU TSUEN,22.50709242,114.08410188
VD1156,Yuen Long,CHAU TAU TSUEN,22.50720355,114.08417109
VD1157,Yuen Long,CHAU TAU TSUEN,22.50652657,114.08395375
VD1158,Yuen Long,CHAU TAU TSUEN,22.50637377,114.08380774
VD1159,Yuen Long,CHAU TAU TSUEN,22.50629366,114.08419345
VD1162,Yuen Long,CHAU TAU TSUEN,22.50569279,114.08439285
VD1394,Yuen Long,CHAU TAU TSUEN,22.50621425,114.08407884
VD2319,Yuen Long,CHAU TAU TSUEN,22.50736514,114.08441043
VD2320,Yuen Long,CHAU TAU TSUEN,22.50657117,114.08441045
VD2321,Yuen Long,CHAU TAU TSUEN,22.50605288,114.08415222
VD2322,Yuen Long,CHAU TAU TSUEN,22.50602059,114.08380164
VD4646,Yuen Long,CHAU TAU TSUEN,22.50667382,114.08327496
VD4734,Yuen Long,CHAU TAU TSUEN,22.50538359,114.08585616
VD8368,Yuen Long,CHAU TAU TSUEN,22.50713595,114.08393081
VD8369,Yuen Long,CHAU TAU TSUEN,22.50684884,114.08280928
VG2312,Yuen Long,CHAU TAU TSUEN,22.50632347,114.08451384
VG2923,Yuen Long,CHAU TAU TSUEN,22.50584652,114.08417926
VG5222,Yuen Long,CHAU TAU TSUEN,22.50712997,114.09041815
VG5608,Yuen Long,CHAU TAU TSUEN,22.50679157,114.08407771
VG7737,Yuen Long,CHAU TAU TSUEN,22.50794854,114.0898095
VG7738,Yuen Long,CHAU TAU TSUEN,22.50818417,114.0896725
VG7739,Yuen Long,CHAU TAU TSUEN,22.50845199,114.0896631
VG7740,Yuen Long,CHAU TAU TSUEN,22.5086989,114.08976595
VG7741,Yuen Long,CHAU TAU TSUEN,22.50891202,114.08968636
VG7742,Yuen Long,CHAU TAU TSUEN,22.50918402,114.08951271
VG7743,Yuen Long,CHAU TAU TSUEN,22.50942816,114.08946124
VG7744,Yuen Long,CHAU TAU TSUEN,22.50967929,114.08957235
VG7745,Yuen Long,CHAU TAU TSUEN,22.51014636,114.08975886
VG7746,Yuen Long,CHAU TAU TSUEN,22.51041131,114.08979983
VG7747,Yuen Long,CHAU TAU TSUEN,22.51069937,114.08981252
BD0842,Yuen Long,CHAU TAU VENTILATION BUILDING,22.50306932,114.08554322
BD0847,Yuen Long,CHAU TAU VENTILATION BUILDING,22.50274096,114.08454559
BD4402,Yuen Long,CHAU TAU VENTILATION BUILDING,22.50363739,114.08455338
BD4404,Yuen Long,CHAU TAU VENTILATION BUILDING,22.5035249,114.08387944
BD4405,Yuen Long,CHAU TAU VENTILATION BUILDING,22.50347715,114.08343342
BD4407,Yuen Long,CHAU TAU VENTILATION BUILDING,22.50366855,114.08416056
FC3023,Yuen Long,CHAU TAU WEST ROAD,22.505605,114.08030421
FC3024,Yuen Long,CHAU TAU WEST ROAD,22.50569267,114.08058979
FC3025,Yuen Long,CHAU TAU WEST ROAD,22.50577152,114.08091999
FC3026,Yuen Long,CHAU TAU WEST ROAD,22.50587925,114.08120575
FC3027,Yuen Long,CHAU TAU WEST ROAD,22.50597092,114.0814911
FC3028,Yuen Long,CHAU TAU WEST ROAD,22.50616873,114.08165806
FC3029,Yuen Long,CHAU TAU WEST ROAD,22.50636686,114.08191898
FC3030,Yuen Long,CHAU TAU WEST ROAD,22.50661207,114.08214682
FC3031,Yuen Long,CHAU TAU WEST ROAD,22.5068479,114.08236553
FC3032,Yuen Long,CHAU TAU WEST ROAD,22.50705826,114.08260379
FC3033,Yuen Long,CHAU TAU WEST ROAD,22.50730366,114.08282969
FC3034,Yuen Long,CHAU TAU WEST ROAD,22.50750907,114.08308497
V7394,Yuen Long,CHAU TAU WEST ROAD,22.50764298,114.08312693
BD1516,Yuen Long,CHEE KING GARDEN,22.44048745,114.03117776
V3450,Yuen Long,CHEE KING GARDEN,22.4400343,114.03081223
VD7967,Yuen Long,CHEE KING GARDEN,22.44027764,114.03074628
FB3494,Yuen Long,CHEONG SHING PATH,22.44349095,114.02524145
FB5830,Yuen Long,CHEONG SHING PATH,22.44326691,114.02558468
FB5831,Yuen Long,CHEONG SHING PATH,22.44342507,114.02558968
FB5832,Yuen Long,CHEONG SHING PATH,22.44370003,114.02558466
FB5833,Yuen Long,CHEONG SHING PATH,22.44390053,114.02560068
FB5834,Yuen Long,CHEONG SHING PATH,22.44406333,114.02560456
FB5835,Yuen Long,CHEONG SHING PATH,22.44424045,114.02560155
FA8859,Yuen Long,CHEONG WAI BUILDING,22.44403356,114.03339544
H3620,Yuen Long,CHEONG WAI BUILDING,22.44406144,114.03322116
CD0197,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44985559,114.05070124
CD0198,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44993791,114.05109817
CD0199,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44998127,114.05135051
CD0200,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45002288,114.05171604
CD0201,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45004309,114.05203549
CD0202,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45009589,114.05234582
CD0203,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45022915,114.05268274
CD0204,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45042518,114.0529369
CD0206,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45035071,114.05367195
FA7873,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44973721,114.05436764
FA7874,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44958695,114.05472235
FB3100,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44931415,114.05467836
FB3101,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44893662,114.05454361
GD0485,Yuen Long,CHEUNG CHUN SAN TSUEN,22.44987837,114.05429837
GD0486,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45021566,114.05415735
GD3013,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45049115,114.05331735
VG0231,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45051521,114.05792341
VG0233,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45041109,114.05745221
VG0234,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45036802,114.05713909
VG1501,Yuen Long,CHEUNG CHUN SAN TSUEN,22.4503694,114.05614917
VG1502,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45035493,114.05586282
VG1503,Yuen Long,CHEUNG CHUN SAN TSUEN,22.4503211,114.05556563
VG1504,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45028755,114.0552756
VG1505,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45025067,114.05497934
VG1506,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45032347,114.05442614
VG2203,Yuen Long,CHEUNG CHUN SAN TSUEN,22.45037743,114.05646785
GD3895,Yuen Long,CHEUNG FAT BUILDING,22.44414859,114.02815197
VA1133,Yuen Long,CHEUNG KONG TSUEN,22.44524515,114.07271866
VA1134,Yuen Long,CHEUNG KONG TSUEN,22.44500944,114.07319827
VA1135,Yuen Long,CHEUNG KONG TSUEN,22.44485138,114.07293963
VA1136,Yuen Long,CHEUNG KONG TSUEN,22.44479012,114.07329973
VA1137,Yuen Long,CHEUNG KONG TSUEN,22.44473985,114.07360644
VD4698,Yuen Long,CHEUNG KONG TSUEN,22.44835884,114.07225786
VD4699,Yuen Long,CHEUNG KONG TSUEN,22.44830285,114.07179309
VD4700,Yuen Long,CHEUNG KONG TSUEN,22.44818815,114.07146138
VD4701,Yuen Long,CHEUNG KONG TSUEN,22.44810321,114.07119924
VD4705,Yuen Long,CHEUNG KONG TSUEN,22.44527109,114.07221569
VD4706,Yuen Long,CHEUNG KONG TSUEN,22.4455245,114.07225672
VD4707,Yuen Long,CHEUNG KONG TSUEN,22.44576606,114.07240687
VD4708,Yuen Long,CHEUNG KONG TSUEN,22.44613209,114.07224801
VD4710,Yuen Long,CHEUNG KONG TSUEN,22.44694844,114.07223085
VD4711,Yuen Long,CHEUNG KONG TSUEN,22.44721008,114.07260811
VD4712,Yuen Long,CHEUNG KONG TSUEN,22.44754822,114.0724518
VD4713,Yuen Long,CHEUNG KONG TSUEN,22.44790066,114.07242043
VD4714,Yuen Long,CHEUNG KONG TSUEN,22.44814464,114.07240486
VD4715,Yuen Long,CHEUNG KONG TSUEN,22.44708638,114.07285555
VD4716,Yuen Long,CHEUNG KONG TSUEN,22.44696337,114.07314694
VD4717,Yuen Long,CHEUNG KONG TSUEN,22.44688756,114.07338544
VD4718,Yuen Long,CHEUNG KONG TSUEN,22.44663023,114.07329798
VD4719,Yuen Long,CHEUNG KONG TSUEN,22.44623008,114.073292
VD4720,Yuen Long,CHEUNG KONG TSUEN,22.44600388,114.07303459
VD8288,Yuen Long,CHEUNG KONG TSUEN,22.4473792,114.07305288
VD8291,Yuen Long,CHEUNG KONG TSUEN,22.44773963,114.07121223
VD9377,Yuen Long,CHEUNG KONG TSUEN,22.44532435,114.07191609
VG2967,Yuen Long,CHEUNG KONG TSUEN,22.44456857,114.07399949
VG2968,Yuen Long,CHEUNG KONG TSUEN,22.444287,114.07423471
VG2969,Yuen Long,CHEUNG KONG TSUEN,22.44400713,114.07418181
AD9972,Yuen Long,CHEUNG PO,22.41893151,114.0705681
BD4287,Yuen Long,CHEUNG PO,22.41780018,114.07161442
CD2128,Yuen Long,CHEUNG PO,22.4177606,114.07128906
FA3681,Yuen Long,CHEUNG PO,22.41862902,114.07066166
FA3682,Yuen Long,CHEUNG PO,22.41828788,114.07076724
FA3683,Yuen Long,CHEUNG PO,22.41796727,114.07095743
FA3686,Yuen Long,CHEUNG PO,22.41759378,114.0717229
VG4388,Yuen Long,CHEUNG PO TSUEN,22.41713718,114.07124953
VG4389,Yuen Long,CHEUNG PO TSUEN,22.4167004,114.07105905
VG6428,Yuen Long,CHEUNG PO TSUEN,22.41549244,114.07171891
VG6429,Yuen Long,CHEUNG PO TSUEN,22.41545298,114.07155111
VG6430,Yuen Long,CHEUNG PO TSUEN,22.41545806,114.0714323
VG6435,Yuen Long,CHEUNG PO TSUEN,22.41704778,114.07343938
VG6436,Yuen Long,CHEUNG PO TSUEN,22.41709876,114.07376717
VG6437,Yuen Long,CHEUNG PO TSUEN,22.41702907,114.07396911
VG6574,Yuen Long,CHEUNG PO TSUEN,22.4183615,114.07185891
VG6575,Yuen Long,CHEUNG PO TSUEN,22.41698792,114.07286705
DD4018,Yuen Long,CHEUNG SHING STREET,22.44697188,114.03221741
CD0007,Yuen Long,CHI CHING PRIMARY SCHOOL,22.43623256,114.0276888
CD0008,Yuen Long,CHI CHING PRIMARY SCHOOL,22.43589462,114.02752389
AD3186,Yuen Long,CHI HO ROAD,22.44285317,114.05919881
AD6159,Yuen Long,CHI HO ROAD,22.44270928,114.0577751
AD6160,Yuen Long,CHI HO ROAD,22.44265888,114.05809261
AD6248,Yuen Long,CHI HO ROAD,22.44271324,114.06951316
AD6249,Yuen Long,CHI HO ROAD,22.442655,114.06984714
AD6250,Yuen Long,CHI HO ROAD,22.44266552,114.07013918
AD6251,Yuen Long,CHI HO ROAD,22.44261472,114.07032071
AD6252,Yuen Long,CHI HO ROAD,22.44273053,114.07038763
AD6253,Yuen Long,CHI HO ROAD,22.44273897,114.0705332
AD6431,Yuen Long,CHI HO ROAD,22.4459755,114.05381306
AD6432,Yuen Long,CHI HO ROAD,22.44569588,114.05420929
AD6433,Yuen Long,CHI HO ROAD,22.44545388,114.05429831
AD7286,Yuen Long,CHI HO ROAD,22.44588223,114.05401415
CD0665,Yuen Long,CHI HO ROAD,22.44273034,114.05966421
CD1146,Yuen Long,CHI HO ROAD,22.44951663,114.05055431
FC0000,Yuen Long,CHI HO ROAD,22.44991331,114.05029846
FC0001,Yuen Long,CHI HO ROAD,22.44974411,114.05039881
FC0003,Yuen Long,CHI HO ROAD,22.44923831,114.05080297
FC0004,Yuen Long,CHI HO ROAD,22.44899836,114.05102335
FC0005,Yuen Long,CHI HO ROAD,22.44876012,114.05124231
FC0006,Yuen Long,CHI HO ROAD,22.44851627,114.05146643
FC0007,Yuen Long,CHI HO ROAD,22.44829738,114.05166765
FC0008,Yuen Long,CHI HO ROAD,22.44803151,114.05191198
FC0009,Yuen Long,CHI HO ROAD,22.44780032,114.05212409
FC0010,Yuen Long,CHI HO ROAD,22.44756253,114.052343
FC0011,Yuen Long,CHI HO ROAD,22.44732365,114.05256238
FC0012,Yuen Long,CHI HO ROAD,22.44708547,114.05278458
FC0013,Yuen Long,CHI HO ROAD,22.446846,114.05300187
FC0014,Yuen Long,CHI HO ROAD,22.44658785,114.0532386
FC0015,Yuen Long,CHI HO ROAD,22.44636207,114.05344787
FC0016,Yuen Long,CHI HO ROAD,22.44614814,114.05364294
FC0020,Yuen Long,CHI HO ROAD,22.44524691,114.0544701
FC0021,Yuen Long,CHI HO ROAD,22.44505938,114.05464343
FC0022,Yuen Long,CHI HO ROAD,22.44484008,114.05484651
FC0023,Yuen Long,CHI HO ROAD,22.44462785,114.05503837
FC0024,Yuen Long,CHI HO ROAD,22.44444493,114.05520693
FC0025,Yuen Long,CHI HO ROAD,22.4441617,114.05546814
FC0026,Yuen Long,CHI HO ROAD,22.44389466,114.05574958
FC0027,Yuen Long,CHI HO ROAD,22.4436904,114.05600747
FC0028,Yuen Long,CHI HO ROAD,22.44351029,114.05628406
FC0029,Yuen Long,CHI HO ROAD,22.44333791,114.0565679
FC0030,Yuen Long,CHI HO ROAD,22.44316745,114.05684863
FC0031,Yuen Long,CHI HO ROAD,22.44296232,114.05718643
FC0032,Yuen Long,CHI HO ROAD,22.44280826,114.05746922
FC0035,Yuen Long,CHI HO ROAD,22.44266098,114.05839863
FC0036,Yuen Long,CHI HO ROAD,22.44267691,114.05871593
FC0037,Yuen Long,CHI HO ROAD,22.44269509,114.05902839
FC0038,Yuen Long,CHI HO ROAD,22.4427122,114.05943256
FC0040,Yuen Long,CHI HO ROAD,22.44274178,114.06000683
FC0041,Yuen Long,CHI HO ROAD,22.44276219,114.06031689
FC0042,Yuen Long,CHI HO ROAD,22.44283079,114.06057502
FC0043,Yuen Long,CHI HO ROAD,22.44278129,114.06079747
FC0045,Yuen Long,CHI HO ROAD,22.44286418,114.06134639
GD0227,Yuen Long,CHI HO ROAD,22.44288795,114.06103296
GD0228,Yuen Long,CHI HO ROAD,22.4428331,114.0613726
GD0229,Yuen Long,CHI HO ROAD,22.44284821,114.06166493
GD0230,Yuen Long,CHI HO ROAD,22.44286368,114.06194971
GD0231,Yuen Long,CHI HO ROAD,22.44288109,114.0622595
GD0232,Yuen Long,CHI HO ROAD,22.44290037,114.06261998
GD0233,Yuen Long,CHI HO ROAD,22.44291864,114.06295993
GD0234,Yuen Long,CHI HO ROAD,22.44295123,114.06327293
GD0235,Yuen Long,CHI HO ROAD,22.44297289,114.06360841
GD0236,Yuen Long,CHI HO ROAD,22.4429807,114.06385218
GD0237,Yuen Long,CHI HO ROAD,22.44298364,114.06413739
GD0238,Yuen Long,CHI HO ROAD,22.44300426,114.06451262
GD0239,Yuen Long,CHI HO ROAD,22.44302024,114.06484423
GD0240,Yuen Long,CHI HO ROAD,22.44303688,114.06515787
GD0241,Yuen Long,CHI HO ROAD,22.44305744,114.06549896
GD0242,Yuen Long,CHI HO ROAD,22.44308335,114.06581714
GD0243,Yuen Long,CHI HO ROAD,22.44310546,114.06610773
GD0244,Yuen Long,CHI HO ROAD,22.44311786,114.06649945
GD0245,Yuen Long,CHI HO ROAD,22.44312461,114.06684003
GD0246,Yuen Long,CHI HO ROAD,22.44311737,114.0671674
GD0247,Yuen Long,CHI HO ROAD,22.44309656,114.06751091
GD0248,Yuen Long,CHI HO ROAD,22.44306081,114.06784563
GD0249,Yuen Long,CHI HO ROAD,22.44301301,114.06817749
GD0250,Yuen Long,CHI HO ROAD,22.44295686,114.06852649
GD0251,Yuen Long,CHI HO ROAD,22.44290369,114.06885853
GD0252,Yuen Long,CHI HO ROAD,22.44285203,114.06917945
VD3585,Yuen Long,CHI HO ROAD,22.44301214,114.06090487
VD9859,Yuen Long,CHI HO ROAD,22.44365484,114.06685826
VD9860,Yuen Long,CHI HO ROAD,22.44345574,114.06694276
VD9861,Yuen Long,CHI HO ROAD,22.4432475,114.06668206
VG1520,Yuen Long,CHI HO ROAD,22.44285398,114.06967847
VG1521,Yuen Long,CHI HO ROAD,22.44319854,114.06963724
VG1522,Yuen Long,CHI HO ROAD,22.44335799,114.06942598
VG1523,Yuen Long,CHI HO ROAD,22.44349786,114.06927186
VG1524,Yuen Long,CHI HO ROAD,22.44368415,114.06910184
VG1525,Yuen Long,CHI HO ROAD,22.44389439,114.06917903
VG1526,Yuen Long,CHI HO ROAD,22.44388134,114.0689151
VG1527,Yuen Long,CHI HO ROAD,22.44400653,114.06858578
VG1528,Yuen Long,CHI HO ROAD,22.44452487,114.0684132
VG1529,Yuen Long,CHI HO ROAD,22.4448966,114.06838357
VG1530,Yuen Long,CHI HO ROAD,22.44491806,114.06870501
VG1531,Yuen Long,CHI HO ROAD,22.445115,114.06822521
VG1532,Yuen Long,CHI HO ROAD,22.44546481,114.06804749
VG1533,Yuen Long,CHI HO ROAD,22.44562229,114.06783362
VG1534,Yuen Long,CHI HO ROAD,22.44595322,114.06799567
VD5458,Yuen Long,CHING CHUNG CARE AND ATTENTION HOME FOR THE AGED,22.44529083,113.9960592
DD0716,Yuen Long,CHING TAI STREET,22.46743098,113.98351043
DD0717,Yuen Long,CHING TAI STREET,22.46761445,113.9832706
DD0719,Yuen Long,CHING TAI STREET,22.46731008,113.98342754
